"tier","regime","pattern","n_rows","n_cols","method","auto_method","auto_rule","instances","median_s","q25_s","q75_s"
"large","dbl_uniform","none",1500,1500,"jv","jv","default",2,0.04883716,0.0487345525,0.0489397675
"large","dbl_uniform","none",1500,4500,"jv","jv","default",2,0.0599013575,0.05986398125,0.05993873375
"large","dbl_uniform","random_01",1000,10000,"jv","jv","default",2,0.086812395,0.0847600975,0.0888646925
"large","dbl_uniform","random_01",1500,1500,"jv","jv","default",2,0.0808680425,0.07827237875,0.08346370625
"large","dbl_uniform","random_01",1500,4500,"jv","jv","default",2,0.06291168,0.060370555,0.065452805
"large","dbl_uniform","random_25",1000,10000,"jv","jv","default",2,0.1163268,0.114566975,0.118086625
"large","dbl_uniform","random_25",1500,1500,"jv","jv","default",2,0.097764985,0.0921740025,0.1033559675
"large","dbl_uniform","random_25",1500,4500,"jv","jv","default",2,0.0861404375,0.08406982125,0.08821105375
"large","heavy_tailed","none",1000,10000,"jv","jv","default",2,0.077926475,0.07786822,0.07798473
"large","heavy_tailed","none",1500,1500,"jv","jv","default",2,0.0470965875,0.04596776125,0.04822541375
"large","heavy_tailed","none",1500,4500,"jv","jv","default",2,0.0612082875,0.06110117625,0.06131539875
"large","heavy_tailed","random_01",1000,10000,"jv","jv","default",2,0.085517075,0.0840507975,0.0869833525
"large","heavy_tailed","random_01",1500,1500,"jv","jv","default",2,0.11181916,0.10594534,0.11769298
"large","heavy_tailed","random_01",1500,4500,"jv","jv","default",2,0.0613553825,0.05944567875,0.06326508625
"large","heavy_tailed","random_25",1000,10000,"jv","jv","default",2,0.11679575,0.11462,0.1189715
"large","heavy_tailed","random_25",1500,1500,"jv","jv","default",2,0.0989652,0.097697965,0.100232435
"large","heavy_tailed","random_25",1500,4500,"jv","jv","default",2,0.0850037325,0.08264496625,0.08736249875
"large","int_uniform","none",1000,10000,"jv","jv","default",2,0.085207325,0.0851154225,0.0852992275
"large","int_uniform","none",1500,1500,"jv","jv","default",2,0.0451154875,0.04460910125,0.04562187375
"large","int_uniform","none",1500,4500,"jv","jv","default",2,0.064256655,0.0640377975,0.0644755125
"large","int_uniform","random_01",1000,10000,"jv","jv","default",2,0.0819830875,0.08141015375,0.08255602125
"large","int_uniform","random_01",1500,1500,"jv","jv","default",2,0.090330835,0.0878868725,0.0927747975
"large","int_uniform","random_01",1500,4500,"jv","jv","default",2,0.0635604025,0.06204190125,0.06507890375
"large","int_uniform","random_25",1000,10000,"jv","jv","default",2,0.111268775,0.1111206625,0.1114168875
"large","int_uniform","random_25",1500,1500,"jv","jv","default",2,0.0971611025,0.09644257875,0.09787962625
"large","int_uniform","random_25",1500,4500,"jv","jv","default",2,0.0825541475,0.08020108125,0.08490721375
"large","metric_clustered","none",1000,10000,"jv","jv","default",2,0.0776917825,0.07756031625,0.07782324875
"large","metric_clustered","none",1500,1500,"jv","jv","default",2,0.153835775,0.1407461375,0.1669254125
"large","metric_clustered","none",1500,4500,"jv","jv","default",2,0.0597676975,0.05914073125,0.06039466375
"large","metric_clustered","random_01",1000,10000,"jv","jv","default",2,0.08331401,0.0831898825,0.0834381375
"large","metric_clustered","random_01",1500,1500,"jv","jv","default",2,0.0917945175,0.08994782125,0.09364121375
"large","metric_clustered","random_01",1500,4500,"jv","jv","default",2,0.0695112375,0.06573656375,0.07328591125
"large","metric_clustered","random_25",1000,10000,"jv","jv","default",2,0.117764025,0.1160808625,0.1194471875
"large","metric_clustered","random_25",1500,1500,"jv","jv","default",2,0.150611775,0.1444817125,0.1567418375
"large","metric_clustered","random_25",1500,4500,"jv","jv","default",2,0.0841622075,0.08391976875,0.08440464625
"base","binary","block_4",500,1500,"lapmod","hk01","no_cost_scale",3,0.05666458,0.056636105,0.057121935
"base","binary","block_4",500,500,"lapmod","hk01","no_cost_scale",3,0.01848825,0.018316525,0.01851927
"base","binary","block_4",500,5000,"lapmod","hk01","no_cost_scale",3,0.1923711,0.19231195,0.19272595
"base","binary","none",500,1500,"lapmod","hk01","no_cost_scale",3,0.2932037,0.2926673,0.29340505
"base","binary","none",500,500,"lapmod","hk01","no_cost_scale",3,0.09597247,0.094703295,0.09617782
"base","binary","none",500,5000,"lapmod","hk01","no_cost_scale",3,0.9956867,0.99453215,0.9959205
"base","binary","random_01",500,1500,"lapmod","hk01","no_cost_scale",3,0.01213739,0.0104574785,0.01300776
"base","binary","random_01",500,500,"lapmod","hk01","no_cost_scale",3,0.01097537,0.0101794995,0.01341237
"base","binary","random_01",500,5000,"lapmod","hk01","no_cost_scale",3,0.04514953,0.042520365,0.050019265
"base","binary","random_05",500,1500,"lapmod","hk01","no_cost_scale",3,0.1870332,0.18686915,0.18882225
"base","binary","random_05",500,500,"lapmod","hk01","no_cost_scale",3,0.06240462,0.062340825,0.06254261
"base","binary","random_05",500,5000,"lapmod","hk01","no_cost_scale",3,0.6166202,0.6137975,0.62011105
"base","binary","random_25",500,1500,"lapmod","hk01","no_cost_scale",3,0.2217862,0.221706,0.22191595
"base","binary","random_25",500,500,"lapmod","hk01","no_cost_scale",3,0.07203598,0.07185607,0.0722272
"base","binary","random_25",500,5000,"lapmod","hk01","no_cost_scale",3,0.740079,0.7399133,0.74154275
"base","binary","random_60",500,1500,"lapmod","hk01","no_cost_scale",3,0.2598114,0.2591439,0.26025445
"base","binary","random_60",500,500,"lapmod","hk01","no_cost_scale",3,0.08442466,0.0841476,0.084887465
"base","binary","random_60",500,5000,"lapmod","hk01","no_cost_scale",3,0.8742776,0.87290675,0.8745987
"base","constant","block_4",500,1500,"lapmod","hk01","no_cost_scale",3,0.05679623,0.05676501,0.056838545
"base","constant","block_4",500,500,"lapmod","hk01","no_cost_scale",3,0.01849621,0.018223865,0.018858935
"base","constant","block_4",500,5000,"lapmod","hk01","no_cost_scale",3,0.1898546,0.1881366,0.19129195
"base","constant","none",500,1500,"lapmod","hk01","no_cost_scale",3,0.2874256,0.28708705,0.28747605
"base","constant","none",500,500,"lapmod","hk01","no_cost_scale",3,0.09163008,0.09154359,0.092008265
"base","constant","none",500,5000,"lapmod","hk01","no_cost_scale",3,0.9811423,0.9808151,0.9814322
"base","constant","random_01",500,1500,"lapmod","hk01","no_cost_scale",3,0.123413,0.1181101,0.1249506
"base","constant","random_01",500,500,"lapmod","hk01","no_cost_scale",3,0.04748854,0.04735791,0.04831881
"base","constant","random_01",500,5000,"lapmod","hk01","no_cost_scale",3,0.3544803,0.3455709,0.3597655
"base","constant","random_05",500,1500,"lapmod","hk01","no_cost_scale",3,0.1946368,0.1937511,0.19463715
"base","constant","random_05",500,500,"lapmod","hk01","no_cost_scale",3,0.06310212,0.06306358,0.063311935
"base","constant","random_05",500,5000,"lapmod","hk01","no_cost_scale",3,0.6457155,0.6453941,0.6490781
"base","constant","random_25",500,1500,"lapmod","hk01","no_cost_scale",3,0.2194316,0.2193328,0.21956825
"base","constant","random_25",500,500,"lapmod","hk01","no_cost_scale",3,0.07019725,0.07002312,0.070220455
"base","constant","random_25",500,5000,"lapmod","hk01","no_cost_scale",3,0.7334963,0.7327185,0.73378705
"base","constant","random_60",500,1500,"lapmod","hk01","no_cost_scale",3,0.2564726,0.25608605,0.2566754
"base","constant","random_60",500,500,"lapmod","hk01","no_cost_scale",3,0.08255904,0.08203924,0.08280344
"base","constant","random_60",500,5000,"lapmod","hk01","no_cost_scale",3,0.8640331,0.86274535,0.86415055
"base","dbl_uniform","block_4",500,1500,"lapmod","jv","default",3,0.004329764,0.00429557,0.004379743
"base","dbl_uniform","block_4",500,500,"lapmod","jv","default",3,0.004570516,0.00434067,0.00461209
"base","dbl_uniform","block_4",500,5000,"lapmod","jv","default",3,0.01685957,0.01524546,0.02090555
"base","dbl_uniform","none",500,1500,"lapmod","jv","default",3,0.005388261,0.0053610575,0.0054592525
"base","dbl_uniform","none",500,500,"lapmod","jv","default",3,0.01084425,0.01077736,0.01132588
"base","dbl_uniform","none",500,5000,"lapmod","jv","default",3,0.02209088,0.019513435,0.022394385
"base","dbl_uniform","random_01",500,1500,"lapmod","jv","default",3,0.004098524,0.004091267,0.004729596
"base","dbl_uniform","random_01",500,500,"lapmod","jv","default",3,0.006387062,0.006080013,0.00641978
"base","dbl_uniform","random_01",500,5000,"lapmod","jv","default",3,0.01785247,0.01578457,0.017897075
"base","dbl_uniform","random_05",500,1500,"lapmod","jv","default",3,0.004599872,0.0045938245,0.0046251895
"base","dbl_uniform","random_05",500,500,"lapmod","jv","default",3,0.007455604,0.007128834,0.0076779675
"base","dbl_uniform","random_05",500,5000,"lapmod","jv","default",3,0.01930821,0.01719249,0.019377665
"base","dbl_uniform","random_25",500,1500,"lapmod","jv","default",3,0.008299753,0.008262771,0.0095608315
"base","dbl_uniform","random_25",500,500,"lapmod","jv","default",3,0.0108823,0.010357214,0.01191333
"base","dbl_uniform","random_25",500,5000,"lapmod","jv","default",3,0.02709083,0.025378445,0.027219225
"base","dbl_uniform","random_60",500,1500,"lapmod","jv","default",3,0.01021843,0.010056849,0.010270785
"base","dbl_uniform","random_60",500,500,"lapmod","jv","default",3,0.01280405,0.01211593,0.014224885
"base","dbl_uniform","random_60",500,5000,"lapmod","jv","default",3,0.03337835,0.033335605,0.038103885
"base","heavy_tailed","block_4",500,1500,"lapmod","jv","default",3,0.004290773,0.0042754185,0.0047524535
"base","heavy_tailed","block_4",500,500,"lapmod","jv","default",3,0.004982689,0.0048088695,0.0050800845
"base","heavy_tailed","block_4",500,5000,"lapmod","jv","default",3,0.01692738,0.015296565,0.01814172
"base","heavy_tailed","none",500,1500,"lapmod","jv","default",3,0.005261653,0.0052272335,0.0053300615
"base","heavy_tailed","none",500,500,"lapmod","jv","default",3,0.01191591,0.011055995,0.013037365
"base","heavy_tailed","none",500,5000,"lapmod","jv","default",3,0.02248178,0.02227762,0.022588585
"base","heavy_tailed","random_01",500,1500,"lapmod","jv","default",3,0.005372189,0.004990315,0.005388548
"base","heavy_tailed","random_01",500,500,"lapmod","jv","default",3,0.007661301,0.007533094,0.007949408
"base","heavy_tailed","random_01",500,5000,"lapmod","jv","default",3,0.01774706,0.01567225,0.01774995
"base","heavy_tailed","random_05",500,1500,"lapmod","jv","default",3,0.004577486,0.004571746,0.005217004
"base","heavy_tailed","random_05",500,500,"lapmod","jv","default",3,0.008143666,0.0079561935,0.009794243
"base","heavy_tailed","random_05",500,5000,"lapmod","jv","default",3,0.01930694,0.017854535,0.01932324
"base","heavy_tailed","random_25",500,1500,"lapmod","jv","default",3,0.008324189,0.008308322,0.008325091
"base","heavy_tailed","random_25",500,500,"lapmod","jv","default",3,0.01280651,0.010790952,0.01295731
"base","heavy_tailed","random_25",500,5000,"lapmod","jv","default",3,0.02603812,0.024657505,0.026606175
"base","heavy_tailed","random_60",500,1500,"lapmod","jv","default",3,0.01019518,0.009933253,0.01021693
"base","heavy_tailed","random_60",500,500,"lapmod","jv","default",3,0.01334804,0.012852085,0.014119745
"base","heavy_tailed","random_60",500,5000,"lapmod","jv","default",3,0.03320697,0.03242934,0.033227445
"base","int_uniform","block_4",500,1500,"lapmod","jv","default",3,0.004411108,0.0042973125,0.005454968
"base","int_uniform","block_4",500,500,"lapmod","jv","default",3,0.005060015,0.0049114515,0.005314789
"base","int_uniform","block_4",500,5000,"lapmod","jv","default",3,0.01615256,0.01486742,0.02189201
"base","int_uniform","none",500,1500,"lapmod","jv","default",3,0.007285536,0.007268972,0.0073985525
"base","int_uniform","none",500,500,"lapmod","jv","default",3,0.0125207,0.01226072,0.012789475
"base","int_uniform","none",500,5000,"lapmod","jv","default",3,0.02265488,0.02095295,0.02277085
"base","int_uniform","random_01",500,1500,"lapmod","jv","default",3,0.005305687,0.0046976365,0.0053355965
"base","int_uniform","random_01",500,500,"lapmod","jv","default",3,0.005495353,0.005087485,0.005921056
"base","int_uniform","random_01",500,5000,"lapmod","jv","default",3,0.01797124,0.01582024,0.01800652
"base","int_uniform","random_05",500,1500,"lapmod","jv","default",3,0.005849347,0.0058436685,0.005865993
"base","int_uniform","random_05",500,500,"lapmod","jv","default",3,0.007143102,0.007020266,0.007538096
"base","int_uniform","random_05",500,5000,"lapmod","jv","default",3,0.01930628,0.01720667,0.01934144
"base","int_uniform","random_25",500,1500,"lapmod","jv","default",3,0.008230709,0.00772276,0.008283722
"base","int_uniform","random_25",500,500,"lapmod","jv","default",3,0.008269782,0.0081972735,0.009489471
"base","int_uniform","random_25",500,5000,"lapmod","jv","default",3,0.02710256,0.025206165,0.02723167
"base","int_uniform","random_60",500,1500,"lapmod","jv","default",3,0.01045799,0.0100432355,0.010529435
"base","int_uniform","random_60",500,500,"lapmod","jv","default",3,0.01292123,0.012486695,0.013080555
"base","int_uniform","random_60",500,5000,"lapmod","jv","default",3,0.03334862,0.033333,0.03373283
"base","metric_clustered","block_4",500,1500,"lapmod","jv","default",3,0.00455674,0.004492739,0.004672032
"base","metric_clustered","block_4",500,500,"lapmod","jv","default",3,0.006294156,0.0058297695,0.006337493
"base","metric_clustered","block_4",500,5000,"lapmod","jv","default",3,0.01690528,0.01685725,0.01816341
"base","metric_clustered","none",500,1500,"lapmod","jv","default",3,0.005749922,0.0056574055,0.0066856855
"base","metric_clustered","none",500,500,"lapmod","jv","default",3,0.01449166,0.013878115,0.017115615
"base","metric_clustered","none",500,5000,"lapmod","jv","default",3,0.01683932,0.01682909,0.019439845
"base","metric_clustered","random_01",500,1500,"lapmod","jv","default",3,0.00535911,0.0047656145,0.00538371
"base","metric_clustered","random_01",500,500,"lapmod","jv","default",3,0.00538822,0.005351812,0.005622699
"base","metric_clustered","random_01",500,5000,"lapmod","jv","default",3,0.01793295,0.017880305,0.017984795
"base","metric_clustered","random_05",500,1500,"lapmod","jv","default",3,0.00599215,0.005962097,0.005992888
"base","metric_clustered","random_05",500,500,"lapmod","jv","default",3,0.00856162,0.0079923555,0.01012909
"base","metric_clustered","random_05",500,5000,"lapmod","jv","default",3,0.01953195,0.01947572,0.019551835
"base","metric_clustered","random_25",500,1500,"lapmod","jv","default",3,0.008554732,0.00855219,0.008565679
"base","metric_clustered","random_25",500,500,"lapmod","jv","default",3,0.01672447,0.016019415,0.017355545
"base","metric_clustered","random_25",500,5000,"lapmod","jv","default",3,0.02729751,0.027284865,0.027395955
"base","metric_clustered","random_60",500,1500,"lapmod","jv","default",3,0.0107454,0.010680725,0.01075688
"base","metric_clustered","random_60",500,500,"lapmod","jv","default",3,0.02143824,0.01833688,0.02173961
"base","metric_clustered","random_60",500,5000,"lapmod","jv","default",3,0.0330606,0.03275683,0.033123225
"base","metric_uniform","block_4",500,1500,"lapmod","jv","default",3,0.004337964,0.004318489,0.004771457
"base","metric_uniform","block_4",500,500,"lapmod","jv","default",3,0.005222539,0.0052128835,0.005397199
"base","metric_uniform","block_4",500,5000,"lapmod","jv","default",3,0.01610107,0.014875765,0.017772535
"base","metric_uniform","none",500,1500,"lapmod","jv","default",3,0.005364153,0.0052695455,0.0054195645
"base","metric_uniform","none",500,500,"lapmod","jv","default",3,0.01367358,0.012146125,0.014488395
"base","metric_uniform","none",500,5000,"lapmod","jv","default",3,0.02181967,0.019131095,0.02569538
"base","metric_uniform","random_01",500,1500,"lapmod","jv","default",3,0.004136531,0.0041276955,0.004785602
"base","metric_uniform","random_01",500,500,"lapmod","jv","default",3,0.005396707,0.0051287105,0.0055872135
"base","metric_uniform","random_01",500,5000,"lapmod","jv","default",3,0.01804533,0.018009805,0.01804855
"base","metric_uniform","random_05",500,1500,"lapmod","jv","default",3,0.005935693,0.005929256,0.0072995375
"base","metric_uniform","random_05",500,500,"lapmod","jv","default",3,0.008349035,0.006767132,0.0087541355
"base","metric_uniform","random_05",500,5000,"lapmod","jv","default",3,0.01939017,0.019366165,0.019478505
"base","metric_uniform","random_25",500,1500,"lapmod","jv","default",3,0.008292988,0.008285403,0.008304017
"base","metric_uniform","random_25",500,500,"lapmod","jv","default",3,0.01327584,0.011768905,0.01380232
"base","metric_uniform","random_25",500,5000,"lapmod","jv","default",3,0.02725344,0.025270065,0.028824395
"base","metric_uniform","random_60",500,1500,"lapmod","jv","default",3,0.0102739,0.009935508,0.01031851
"base","metric_uniform","random_60",500,500,"lapmod","jv","default",3,0.01519091,0.013776125,0.015659705
"base","metric_uniform","random_60",500,5000,"lapmod","jv","default",3,0.03327011,0.033164205,0.033540665
"base","tied","block_4",500,1500,"lapmod","jv","default",3,0.0582184,0.05792933,0.05828347
"base","tied","block_4",500,500,"lapmod","jv","default",3,0.01897956,0.01894153,0.019021235
"base","tied","block_4",500,5000,"lapmod","jv","default",3,0.1964701,0.19595405,0.19655615
"base","tied","none",500,1500,"lapmod","jv","default",3,0.2984705,0.2980785,0.29884985
"base","tied","none",500,500,"lapmod","jv","default",3,0.09746032,0.097347815,0.09763914
"base","tied","none",500,5000,"lapmod","jv","default",3,1.015642,1.013338,1.0247165
"base","tied","random_01",500,1500,"lapmod","jv","default",3,0.005530777,0.004941976,0.0055624495
"base","tied","random_01",500,500,"lapmod","jv","default",3,0.004646612,0.0041974775,0.004649851
"base","tied","random_01",500,5000,"lapmod","jv","default",3,0.01864762,0.01679965,0.01870822
"base","tied","random_05",500,1500,"lapmod","jv","default",3,0.1181219,0.117014,0.12241075
"base","tied","random_05",500,500,"lapmod","jv","default",3,0.04653533,0.046100115,0.04715654
"base","tied","random_05",500,5000,"lapmod","jv","default",3,0.3847987,0.3711043,0.38820725
"base","tied","random_25",500,1500,"lapmod","jv","default",3,0.223361,0.2229713,0.2233763
"base","tied","random_25",500,500,"lapmod","jv","default",3,0.07409631,0.07388028,0.074112505
"base","tied","random_25",500,5000,"lapmod","jv","default",3,0.7451727,0.7445387,0.74674935
"base","tied","random_60",500,1500,"lapmod","jv","default",3,0.2617549,0.26172845,0.26209615
"base","tied","random_60",500,500,"lapmod","jv","default",3,0.08520854,0.08510575,0.0855218
"base","tied","random_60",500,5000,"lapmod","jv","default",3,0.8850619,0.8844202,0.8854752
"large","binary","none",1000,10000,"lapmod","hk01","no_cost_scale",2,7.945449,7.94409475,7.94680325
"large","binary","none",1500,1500,"lapmod","hk01","no_cost_scale",2,2.51437325,2.513915375,2.514831125
"large","binary","none",1500,4500,"lapmod","hk01","no_cost_scale",2,7.855132,7.853484,7.85678
"large","binary","random_01",1000,10000,"lapmod","hk01","no_cost_scale",2,2.888894,2.88083775,2.89695025
"large","binary","random_01",1500,1500,"lapmod","hk01","no_cost_scale",2,1.40193175,1.395530875,1.408332625
"large","binary","random_01",1500,4500,"lapmod","hk01","no_cost_scale",2,4.09212075,4.075109625,4.109131875
"large","binary","random_25",1000,10000,"lapmod","hk01","no_cost_scale",2,5.95531675,5.952820125,5.957813375
"large","binary","random_25",1500,1500,"lapmod","hk01","no_cost_scale",2,1.88916025,1.886378875,1.891941625
"large","binary","random_25",1500,4500,"lapmod","hk01","no_cost_scale",2,5.779809,5.7793825,5.7802355
"large","dbl_uniform","none",1000,10000,"lapmod","jv","default",2,0.1011034675,0.10109844875,0.10110848625
"large","dbl_uniform","none",1500,1500,"lapmod","jv","default",2,0.165055575,0.1635394625,0.1665716875
"large","dbl_uniform","none",1500,4500,"lapmod","jv","default",2,0.074782105,0.074050025,0.075514185
"large","dbl_uniform","random_01",1000,10000,"lapmod","jv","default",2,0.09263338,0.09056263,0.09470413
"large","dbl_uniform","random_01",1500,1500,"lapmod","jv","default",2,0.0837118825,0.08135310625,0.08607065875
"large","dbl_uniform","random_01",1500,4500,"lapmod","jv","default",2,0.06600839,0.063443015,0.068573765
"large","dbl_uniform","random_25",1000,10000,"lapmod","jv","default",2,0.12375345,0.123600675,0.123906225
"large","dbl_uniform","random_25",1500,1500,"lapmod","jv","default",2,0.1229323,0.114664,0.1312006
"large","dbl_uniform","random_25",1500,4500,"lapmod","jv","default",2,0.092957835,0.0916477875,0.0942678825
"large","heavy_tailed","none",1000,10000,"lapmod","jv","default",2,0.09890883,0.0986124875,0.0992051725
"large","heavy_tailed","none",1500,1500,"lapmod","jv","default",2,0.145030875,0.1438599125,0.1462018375
"large","heavy_tailed","none",1500,4500,"lapmod","jv","default",2,0.0745782825,0.07439205125,0.07476451375
"large","heavy_tailed","random_01",1000,10000,"lapmod","jv","default",2,0.0885501925,0.08849883625,0.08860154875
"large","heavy_tailed","random_01",1500,1500,"lapmod","jv","default",2,0.11003347,0.102790305,0.117276635
"large","heavy_tailed","random_01",1500,4500,"lapmod","jv","default",2,0.0657389675,0.06302670375,0.06845123125
"large","heavy_tailed","random_25",1000,10000,"lapmod","jv","default",2,0.1299193,0.129890275,0.129948325
"large","heavy_tailed","random_25",1500,1500,"lapmod","jv","default",2,0.12237235,0.12197435,0.12277035
"large","heavy_tailed","random_25",1500,4500,"lapmod","jv","default",2,0.0950922925,0.09501312625,0.09517145875
"large","int_uniform","none",1000,10000,"lapmod","jv","default",2,0.1062277225,0.10579113375,0.10666431125
"large","int_uniform","none",1500,1500,"lapmod","jv","default",2,0.1328175,0.1309833,0.1346517
"large","int_uniform","none",1500,4500,"lapmod","jv","default",2,0.078272935,0.0781373775,0.0784084925
"large","int_uniform","random_01",1000,10000,"lapmod","jv","default",2,0.08859202,0.0884719,0.08871214
"large","int_uniform","random_01",1500,1500,"lapmod","jv","default",2,0.091467105,0.0906968275,0.0922373825
"large","int_uniform","random_01",1500,4500,"lapmod","jv","default",2,0.06532943,0.0626524325,0.0680064275
"large","int_uniform","random_25",1000,10000,"lapmod","jv","default",2,0.123459375,0.1233407375,0.1235780125
"large","int_uniform","random_25",1500,1500,"lapmod","jv","default",2,0.1249103,0.122345525,0.127475075
"large","int_uniform","random_25",1500,4500,"lapmod","jv","default",2,0.09430647,0.09404633,0.09456661
"large","metric_clustered","none",1000,10000,"lapmod","jv","default",2,0.097877335,0.0972258475,0.0985288225
"large","metric_clustered","none",1500,1500,"lapmod","jv","default",2,0.312692325,0.2913767875,0.3340078625
"large","metric_clustered","none",1500,4500,"lapmod","jv","default",2,0.07475615,0.0739081725,0.0756041275
"large","metric_clustered","random_01",1000,10000,"lapmod","jv","default",2,0.0886993575,0.08863270125,0.08876601375
"large","metric_clustered","random_01",1500,1500,"lapmod","jv","default",2,0.0935539525,0.09111096375,0.09599694125
"large","metric_clustered","random_01",1500,4500,"lapmod","jv","default",2,0.065954075,0.0632362675,0.0686718825
"large","metric_clustered","random_25",1000,10000,"lapmod","jv","default",2,0.1234215,0.123371275,0.123471725
"large","metric_clustered","random_25",1500,1500,"lapmod","jv","default",2,0.18631075,0.17830715,0.19431435
"large","metric_clustered","random_25",1500,4500,"lapmod","jv","default",2,0.0896052175,0.08852268125,0.09068775375
"base","binary","block_4",500,1500,"network_simplex","hk01","no_cost_scale",3,0.03667118,0.034783295,0.03757312
"base","binary","block_4",500,500,"network_simplex","hk01","no_cost_scale",3,0.005479691,0.0051932035,0.005700517
"base","binary","block_4",500,5000,"network_simplex","hk01","no_cost_scale",3,0.1879905,0.1875811,0.19664245
"base","binary","none",500,1500,"network_simplex","hk01","no_cost_scale",3,0.0254528,0.02421921,0.03055322
"base","binary","none",500,500,"network_simplex","hk01","no_cost_scale",3,0.005002656,0.004233906,0.0050288345
"base","binary","none",500,5000,"network_simplex","hk01","no_cost_scale",3,0.1118528,0.10313017,0.1161158
"base","binary","random_01",500,1500,"network_simplex","hk01","no_cost_scale",3,0.03395632,0.033670305,0.034168455
"base","binary","random_01",500,500,"network_simplex","hk01","no_cost_scale",3,0.02423863,0.021771475,0.025748575
"base","binary","random_01",500,5000,"network_simplex","hk01","no_cost_scale",3,0.2086182,0.2059252,0.21066725
"base","binary","random_05",500,1500,"network_simplex","hk01","no_cost_scale",3,0.03417243,0.033376825,0.034444385
"base","binary","random_05",500,500,"network_simplex","hk01","no_cost_scale",3,0.00994988,0.009303023,0.01036599
"base","binary","random_05",500,5000,"network_simplex","hk01","no_cost_scale",3,0.2237632,0.22079325,0.22459495
"base","binary","random_25",500,1500,"network_simplex","hk01","no_cost_scale",3,0.03707335,0.035869795,0.03735961
"base","binary","random_25",500,500,"network_simplex","hk01","no_cost_scale",3,0.007502139,0.007349619,0.00755343
"base","binary","random_25",500,5000,"network_simplex","hk01","no_cost_scale",3,0.1894454,0.1876851,0.19348245
"base","binary","random_60",500,1500,"network_simplex","hk01","no_cost_scale",3,0.03932691,0.037175725,0.04183121
"base","binary","random_60",500,500,"network_simplex","hk01","no_cost_scale",3,0.007187956,0.0070174985,0.007259173
"base","binary","random_60",500,5000,"network_simplex","hk01","no_cost_scale",3,0.1912916,0.18500565,0.1949151
"base","constant","block_4",500,1500,"network_simplex","hk01","no_cost_scale",3,0.01877952,0.018737575,0.019157025
"base","constant","block_4",500,500,"network_simplex","hk01","no_cost_scale",3,0.003432561,0.003405747,0.003560194
"base","constant","block_4",500,5000,"network_simplex","hk01","no_cost_scale",3,0.1027945,0.1027052,0.1030126
"base","constant","none",500,1500,"network_simplex","hk01","no_cost_scale",3,0.009090725,0.0090809055,0.0091182975
"base","constant","none",500,500,"network_simplex","hk01","no_cost_scale",3,0.003087546,0.0030794075,0.0031053195
"base","constant","none",500,5000,"network_simplex","hk01","no_cost_scale",3,0.03051163,0.030463475,0.030526655
"base","constant","random_01",500,1500,"network_simplex","hk01","no_cost_scale",3,0.02410734,0.023794,0.025772085
"base","constant","random_01",500,500,"network_simplex","hk01","no_cost_scale",3,0.004236202,0.0041996915,0.004307419
"base","constant","random_01",500,5000,"network_simplex","hk01","no_cost_scale",3,0.1485906,0.14850515,0.1490215
"base","constant","random_05",500,1500,"network_simplex","hk01","no_cost_scale",3,0.02419201,0.023531625,0.02645937
"base","constant","random_05",500,500,"network_simplex","hk01","no_cost_scale",3,0.003846251,0.0037997775,0.0045111275
"base","constant","random_05",500,5000,"network_simplex","hk01","no_cost_scale",3,0.1409385,0.139033,0.1451175
"base","constant","random_25",500,1500,"network_simplex","hk01","no_cost_scale",3,0.02578781,0.025678485,0.027363115
"base","constant","random_25",500,500,"network_simplex","hk01","no_cost_scale",3,0.004793884,0.0046333485,0.005223154
"base","constant","random_25",500,5000,"network_simplex","hk01","no_cost_scale",3,0.1342285,0.13265385,0.1342359
"base","constant","random_60",500,1500,"network_simplex","hk01","no_cost_scale",3,0.02951869,0.027379595,0.02970247
"base","constant","random_60",500,500,"network_simplex","hk01","no_cost_scale",3,0.00518814,0.0050923025,0.0052116945
"base","constant","random_60",500,5000,"network_simplex","hk01","no_cost_scale",3,0.1100404,0.1100209,0.1210638
"base","dbl_uniform","block_4",500,1500,"network_simplex","jv","default",3,0.09965415,0.09835816,0.102389975
"base","dbl_uniform","block_4",500,500,"network_simplex","jv","default",3,0.03004837,0.02922072,0.030049805
"base","dbl_uniform","block_4",500,5000,"network_simplex","jv","default",3,0.5614085,0.5536935,0.5730428
"base","dbl_uniform","none",500,1500,"network_simplex","jv","default",3,0.1012746,0.100343095,0.1261029
"base","dbl_uniform","none",500,500,"network_simplex","jv","default",3,0.09689186,0.0892085,0.10291273
"base","dbl_uniform","none",500,5000,"network_simplex","jv","default",3,0.5692057,0.5686592,0.5940703
"base","dbl_uniform","random_01",500,1500,"network_simplex","jv","default",3,0.07316376,0.07109537,0.076251715
"base","dbl_uniform","random_01",500,500,"network_simplex","jv","default",3,0.04527741,0.04508598,0.047965575
"base","dbl_uniform","random_01",500,5000,"network_simplex","jv","default",3,0.3195548,0.3157094,0.3230609
"base","dbl_uniform","random_05",500,1500,"network_simplex","jv","default",3,0.1047772,0.102332465,0.1139657
"base","dbl_uniform","random_05",500,500,"network_simplex","jv","default",3,0.09026396,0.089831555,0.093565975
"base","dbl_uniform","random_05",500,5000,"network_simplex","jv","default",3,0.4763362,0.4757329,0.5619837
"base","dbl_uniform","random_25",500,1500,"network_simplex","jv","default",3,0.1173726,0.112807,0.1615748
