"tier","regime","pattern","n_rows","n_cols","instance","seed","method","rep","seconds","status","total_cost","n_matched","auto_method","auto_rule","cost_type","distribution","metric","components","finite_share"
"base","tied","random_60",500,5000,3,1689296823,"auction_scaled",1,1.905281,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.6004
"base","tied","random_60",500,5000,3,1689296823,"auction_scaled",2,1.88243,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.6004
"base","tied","random_60",500,5000,3,1689296823,"auction_scaled",3,1.885337,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.6004
"base","tied","random_60",500,5000,3,1689296823,"csa",1,1.208624,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.6004
"base","tied","random_60",500,5000,3,1689296823,"csa",2,1.17483,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.6004
"base","tied","random_60",500,5000,3,1689296823,"csa",3,1.202643,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.6004
"base","tied","random_60",500,5000,3,1689296823,"csflow",1,0.6576542,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.6004
"base","tied","random_60",500,5000,3,1689296823,"csflow",2,0.6478745,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.6004
"base","tied","random_60",500,5000,3,1689296823,"csflow",3,0.6468283,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.6004
"base","tied","random_60",500,5000,3,1689296823,"network_simplex",1,0.197823,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.6004
"base","tied","random_60",500,5000,3,1689296823,"network_simplex",2,0.2018546,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.6004
"base","tied","random_60",500,5000,3,1689296823,"network_simplex",3,0.1937491,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.6004
"base","tied","random_25",500,5000,1,1775019250,"auto",1,0.7040834,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"auto",2,0.6899538,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"auto",3,0.6897392,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"jv",1,0.6941265,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"jv",2,0.6845185,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"jv",3,0.6886068,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"sap",1,0.3567187,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"sap",2,0.359473,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"sap",3,0.3451864,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"sap_dense",1,1.700184,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"sap_dense",2,1.692648,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"sap_dense",3,1.692002,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"lapmod",1,0.7515154,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"lapmod",2,0.7480983,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"lapmod",3,0.7475151,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"ramshaw_tarjan",1,1.449267,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"ramshaw_tarjan",2,1.443703,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"ramshaw_tarjan",3,1.434115,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"hungarian",1,0.7024582,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"hungarian",2,0.6969916,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"hungarian",3,0.6972628,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"auction_scaled",1,1.894487,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"auction_scaled",2,1.86974,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"auction_scaled",3,1.873802,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"csa",1,1.18086,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"csa",2,1.161655,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"csa",3,1.170579,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"csflow",1,0.3580389,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"csflow",2,0.3481534,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"csflow",3,0.3484289,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"network_simplex",1,0.2431243,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"network_simplex",2,0.2334891,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,1,1775019250,"network_simplex",3,0.2391898,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2505
"base","tied","random_25",500,5000,2,1775019251,"auto",1,0.696126,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"auto",2,0.6885765,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"auto",3,0.6825776,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"jv",1,0.6973686,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"jv",2,0.6914816,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"jv",3,0.6808216,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"sap",1,0.3533752,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"sap",2,0.3419905,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"sap",3,0.3410054,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"sap_dense",1,1.68881,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"sap_dense",2,1.690215,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"sap_dense",3,1.680842,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"lapmod",1,0.7603589,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"lapmod",2,0.7428508,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"lapmod",3,0.742618,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"ramshaw_tarjan",1,1.428896,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"ramshaw_tarjan",2,1.422075,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"ramshaw_tarjan",3,1.421771,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"hungarian",1,0.6923068,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"hungarian",2,0.6777655,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"hungarian",3,0.6776992,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"auction_scaled",1,1.763501,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"auction_scaled",2,1.747506,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"auction_scaled",3,1.746304,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"csa",1,1.382307,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"csa",2,1.353823,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"csa",3,1.353922,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"csflow",1,0.353748,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"csflow",2,0.3591831,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"csflow",3,0.3454705,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"network_simplex",1,0.2491997,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"network_simplex",2,0.2422708,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,2,1775019251,"network_simplex",3,0.2412075,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.2501
"base","tied","random_25",500,5000,3,1775019252,"auto",1,0.6984969,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"auto",2,0.6799621,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"auto",3,0.679888,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"jv",1,0.6981131,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"jv",2,0.6926743,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"jv",3,0.6928365,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"sap",1,0.3542961,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"sap",2,0.3565551,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"sap",3,0.3428747,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"sap_dense",1,1.689076,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"sap_dense",2,1.682497,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"sap_dense",3,1.68205,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"lapmod",1,0.7480046,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"lapmod",2,0.7439735,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"lapmod",3,0.7440445,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"ramshaw_tarjan",1,1.385046,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"ramshaw_tarjan",2,1.4195,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"ramshaw_tarjan",3,1.42694,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"hungarian",1,0.698172,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"hungarian",2,0.6931587,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"hungarian",3,0.6927428,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"auction_scaled",1,1.702708,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"auction_scaled",2,1.682071,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"auction_scaled",3,1.679066,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"csa",1,1.382313,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"csa",2,1.350361,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"csa",3,1.352085,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"csflow",1,0.3584999,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"csflow",2,0.3490699,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"csflow",3,0.3487982,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"network_simplex",1,0.2352466,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"network_simplex",2,0.2258583,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_25",500,5000,3,1775019252,"network_simplex",3,0.2239657,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.25
"base","tied","random_05",500,5000,1,1853386554,"auto",1,0.3886713,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"auto",2,0.387719,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"auto",3,0.3868002,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"jv",1,0.4030478,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"jv",2,0.3875652,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"jv",3,0.3871341,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"sap",1,0.1382334,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"sap",2,0.1185495,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"sap",3,0.1291622,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"sap_dense",1,0.6464907,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"sap_dense",2,0.6399218,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"sap_dense",3,0.6380846,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"lapmod",1,0.3910473,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"lapmod",2,0.4033112,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"lapmod",3,0.4024841,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"ramshaw_tarjan",1,0.4251887,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"ramshaw_tarjan",2,0.4035616,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"ramshaw_tarjan",3,0.4022926,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"hungarian",1,0.3865551,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"hungarian",2,0.3819325,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"hungarian",3,0.3817833,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"auction_scaled",1,2.56128,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"auction_scaled",2,2.537368,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"auction_scaled",3,2.534442,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"csa",1,1.649126,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"csa",2,1.6397,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"csa",3,1.631574,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"csflow",1,0.1347476,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"csflow",2,0.1134115,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"csflow",3,0.114007,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"network_simplex",1,0.3014848,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"network_simplex",2,0.2916929,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,1,1853386554,"network_simplex",3,0.2912389,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0503
"base","tied","random_05",500,5000,2,1853386555,"auto",1,0.3817104,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"auto",2,0.3914161,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"auto",3,0.3761473,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"jv",1,0.3962343,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"jv",2,0.3806041,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"jv",3,0.3760014,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"sap",1,0.1230699,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"sap",2,0.111739,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"sap",3,0.111622,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"sap_dense",1,0.6424146,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"sap_dense",2,0.6377472,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"sap_dense",3,0.6273559,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"lapmod",1,0.3843127,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"lapmod",2,0.3808845,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"lapmod",3,0.3809762,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"ramshaw_tarjan",1,0.4154174,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"ramshaw_tarjan",2,0.3992072,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"ramshaw_tarjan",3,0.403513,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"hungarian",1,0.3820475,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"hungarian",2,0.3854002,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"hungarian",3,0.381175,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"auction_scaled",1,2.371018,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"auction_scaled",2,2.345552,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"auction_scaled",3,2.347669,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"csa",1,1.689518,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"csa",2,1.659596,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"csa",3,1.657648,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"csflow",1,0.1187189,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"csflow",2,0.111964,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"csflow",3,0.1119554,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"network_simplex",1,0.2757421,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"network_simplex",2,0.2664742,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,2,1853386555,"network_simplex",3,0.2649815,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.0502
"base","tied","random_05",500,5000,3,1853386556,"auto",1,0.357634,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"auto",2,0.3532625,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"auto",3,0.3526902,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"jv",1,0.3717086,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"jv",2,0.3673804,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"jv",3,0.3677474,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"sap",1,0.1186936,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"sap",2,0.1072662,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"sap",3,0.1225264,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"sap_dense",1,0.6104229,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"sap_dense",2,0.5968233,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"sap_dense",3,0.5877033,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"lapmod",1,0.3610417,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"lapmod",2,0.3566438,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"lapmod",3,0.356866,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"ramshaw_tarjan",1,0.3810045,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"ramshaw_tarjan",2,0.3750805,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"ramshaw_tarjan",3,0.3731571,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"hungarian",1,0.3571654,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"hungarian",2,0.3559817,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"hungarian",3,0.3517359,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"auction_scaled",1,2.060368,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"auction_scaled",2,2.031187,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"auction_scaled",3,2.032364,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"csa",1,1.648649,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"csa",2,1.625079,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"csa",3,1.638999,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"csflow",1,0.1143562,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
"base","tied","random_05",500,5000,3,1853386556,"csflow",2,0.1077798,"ok",500,500,"jv","default","integer","tied",FALSE,1,0.05
