"tier","regime","pattern","n_rows","n_cols","instance","seed","method","rep","seconds","status","total_cost","n_matched","objective","duality_gap","max_suboptimality","certified_optimal","primal_feasible","all_rows_matched","structurally_valid","auto_method","auto_rule","cost_type","distribution","metric","components","finite_share"
"base","binary","random_60",500,5000,1,558899340,"hungarian",1,0.6856701,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"hungarian",2,0.6886624,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"hungarian",3,0.6865108,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"hungarian",4,0.6870171,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"hungarian",5,0.6890405,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"auction",1,0.450529,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"auction",2,0.4308404,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"auction",3,0.4346095,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"auction",4,0.4399721,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"auction",5,0.4341153,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"auction_gs",1,0.4302622,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"auction_gs",2,0.4301998,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"auction_gs",3,0.429923,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"auction_gs",4,0.4358947,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"auction_gs",5,0.4295746,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"auction_scaled",1,0.4312128,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"auction_scaled",2,0.4304055,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"auction_scaled",3,0.4310237,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"auction_scaled",4,0.4331751,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"auction_scaled",5,0.4334675,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"csa",1,0.2909077,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"csa",2,0.2897532,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"csa",3,0.2902773,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"csa",4,0.2898784,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"csa",5,0.2899702,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"csflow",1,0.5363058,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"csflow",2,0.5214782,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"csflow",3,0.5228241,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"csflow",4,0.536382,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"csflow",5,0.5240653,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"network_simplex",1,0.1679425,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"network_simplex",2,0.1665112,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"network_simplex",3,0.1675199,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"network_simplex",4,0.1680649,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"network_simplex",5,0.1678353,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"hk01",1,0.04118184,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"hk01",2,0.04115933,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"hk01",3,0.04111738,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"hk01",4,0.04155895,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,1,558899340,"hk01",5,0.04146043,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6
"base","binary","random_60",500,5000,2,558899341,"auto",1,0.0440256,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auto",2,0.04154067,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auto",3,0.04146453,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auto",4,0.04135695,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auto",5,0.04154264,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"jv",1,0.6875206,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"jv",2,0.688761,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"jv",3,0.6862489,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"jv",4,0.6879839,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"jv",5,0.6866967,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"sap",1,0.5712911,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"sap",2,0.5385944,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"sap",3,0.5527427,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"sap",4,0.5363479,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"sap",5,0.5507288,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"sap_dense",1,2.111762,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"sap_dense",2,2.139048,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"sap_dense",3,2.109617,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"sap_dense",4,2.106878,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"sap_dense",5,2.106602,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"lapmod",1,0.8758503,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"lapmod",2,0.8760392,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"lapmod",3,0.8737857,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"lapmod",4,0.8697776,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"lapmod",5,0.8756295,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"ramshaw_tarjan",1,1.971671,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"ramshaw_tarjan",2,1.95034,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"ramshaw_tarjan",3,1.945385,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"ramshaw_tarjan",4,1.949881,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"ramshaw_tarjan",5,1.956369,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"hungarian",1,0.695074,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"hungarian",2,0.6888142,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"hungarian",3,0.6864138,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"hungarian",4,0.6881864,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"hungarian",5,0.6869101,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auction",1,0.4917287,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auction",2,0.4680389,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auction",3,0.4709534,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auction",4,0.4739464,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auction",5,0.464978,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auction_gs",1,0.4152359,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auction_gs",2,0.4103376,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auction_gs",3,0.4049917,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auction_gs",4,0.4083471,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auction_gs",5,0.4086884,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auction_scaled",1,0.467452,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auction_scaled",2,0.461534,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auction_scaled",3,0.4581357,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auction_scaled",4,0.4617238,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"auction_scaled",5,0.4636551,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"csa",1,0.3189953,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"csa",2,0.3160962,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"csa",3,0.3182664,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"csa",4,0.3133781,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"csa",5,0.3111747,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"csflow",1,0.5219821,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"csflow",2,0.5512454,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"csflow",3,0.53536,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"csflow",4,0.5365226,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"csflow",5,0.5531617,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"network_simplex",1,0.1764252,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"network_simplex",2,0.1738815,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"network_simplex",3,0.1724001,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"network_simplex",4,0.1744776,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"network_simplex",5,0.1762169,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"hk01",1,0.04182861,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"hk01",2,0.04143124,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"hk01",3,0.04154038,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"hk01",4,0.0419767,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,2,558899341,"hk01",5,0.04160188,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.5999
"base","binary","random_60",500,5000,3,558899342,"auto",1,0.04686944,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auto",2,0.0414041,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auto",3,0.04110701,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auto",4,0.04109385,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"auto",5,0.04107917,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"jv",1,0.6863781,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"jv",2,0.6880759,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"jv",3,0.6892742,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"jv",4,0.6877202,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"jv",5,0.6869667,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"sap",1,0.5615527,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"sap",2,0.5539064,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"sap",3,0.5350244,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"sap",4,0.5528596,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"sap",5,0.5371539,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"sap_dense",1,2.105037,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"sap_dense",2,2.10068,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"sap_dense",3,2.105571,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"sap_dense",4,2.112134,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"sap_dense",5,2.111528,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"lapmod",1,0.8696564,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"lapmod",2,0.8702945,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"lapmod",3,0.8684839,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"lapmod",4,0.8775815,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"lapmod",5,0.8743564,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"ramshaw_tarjan",1,1.974064,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"ramshaw_tarjan",2,1.971874,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"ramshaw_tarjan",3,1.944163,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
"base","binary","random_60",500,5000,3,558899342,"ramshaw_tarjan",4,1.963316,"ok",0,500,0,0,0,TRUE,TRUE,TRUE,TRUE,"hk01","no_cost_scale","binary","binary",FALSE,1,0.6003
